index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
629,7,False,7,3,7,7|7|3|0|5
630,8,False,8,0,8,8|8|8|8|8
631,1,True,3,4,3,3|3|5|1|8
632,7,False,7,3,-1,7|7|1|5|1
633,8,False,8,2,8,8|8|6|6|8
634,4,False,4,3,-1,4|4|8|8|6
635,7,False,7,2,7,7|7|7|8|5
636,7,False,7,3,-1,7|7|3|1|3
637,2,False,2,3,8,2|2|8|8|8
638,2,False,2,3,8,2|2|8|8|8
639,0,False,0,5,-1,6|6|8|4|8
640,0,False,0,3,0,0|0|5|8|6
641,0,False,0,3,-1,0|0|5|9|5
642,3,False,3,3,-1,3|3|8|5|5
643,1,True,9,5,9,9|9|5|9|9
644,1,False,1,1,1,1|1|1|5|1
645,0,False,0,2,0,0|0|8|0|9
646,9,False,9,1,9,9|9|9|9|1
647,8,False,8,0,8,8|8|8|8|8
648,4,False,4,2,4,4|4|4|6|6
649,3,False,3,3,-1,3|3|4|8|8
650,9,False,9,3,-1,9|9|6|0|6
651,9,False,9,2,9,9|9|8|8|9
652,9,False,9,3,9,9|9|5|3|0
653,0,True,8,5,8,8|8|8|8|8
654,8,False,8,0,8,8|8|8|8|8
655,5,False,5,2,5,5|5|3|3|5
656,8,True,4,5,4,4|4|6|0|1
657,5,False,5,0,5,5|5|5|5|5
658,4,False,4,3,8,4|4|8|8|8
659,9,False,9,3,0,9|9|0|0|0
660,8,False,8,2,8,8|8|7|2|8
661,2,True,8,4,8,8|8|2|8|8
662,0,False,0,2,0,0|0|5|5|0
663,9,False,9,0,9,9|9|9|9|9
664,2,False,2,3,-1,2|2|8|0|8
665,0,False,0,2,0,0|0|8|0|9
666,1,True,7,5,5,7|7|5|5|5
667,3,False,3,3,-1,3|3|7|5|7
668,7,False,7,1,7,7|7|7|7|3
669,9,False,9,1,9,9|9|9|9|0
670,3,False,3,2,3,3|3|8|3|8
671,0,True,8,5,8,8|8|8|8|8
672,4,False,4,0,4,4|4|4|4|4
673,3,False,3,1,3,3|3|3|3|8
674,3,True,7,5,7,7|7|5|5|7
675,8,False,8,0,8,8|8|8|8|8
676,2,True,1,5,-1,1|1|8|8|5
677,4,False,4,3,-1,4|4|0|0|6
678,0,False,0,3,0,0|0|9|5|8
679,7,False,7,1,7,7|7|7|5|7
680,9,False,9,1,9,9|9|9|0|9
681,0,True,8,5,8,8|8|8|6|8
682,2,True,5,5,5,5|5|5|5|0
683,5,False,5,0,5,5|5|5|5|5
684,2,False,2,2,2,2|2|2|4|8
685,1,False,1,3,5,1|1|5|5|5
686,3,False,3,3,3,3|3|5|4|8
687,4,False,4,3,-1,4|3|8|4|8
688,6,False,6,5,1,1|1|8|5|3
689,7,False,7,3,-1,9|7|0|9|7
690,7,False,7,3,-1,7|7|5|1|5
691,5,False,5,0,5,5|5|5|5|5
692,6,True,9,5,-1,9|9|0|8|8
693,1,True,9,5,9,9|9|9|3|5
694,1,True,7,5,-1,7|7|5|3|5
695,8,False,8,0,8,8|8|8|8|8
696,2,False,2,5,4,4|4|4|6|6
697,7,False,7,2,7,7|7|7|8|6
698,4,False,4,4,6,2|4|6|8|6
699,7,False,7,2,7,7|7|5|3|7
700,0,False,0,4,-1,0|6|8|6|8
701,3,False,3,3,-1,3|3|8|4|8
702,1,True,5,3,5,5|5|1|1|5
703,1,False,1,3,-1,1|1|8|3|8
704,1,False,1,2,1,1|1|1|8|5
705,5,False,5,0,5,5|5|5|5|5
706,5,False,5,0,5,5|5|5|5|5
707,6,True,2,5,8,4|2|8|8|8
708,2,True,8,5,8,8|8|8|8|5
709,3,False,3,2,3,3|3|3|5|7
710,5,False,5,1,5,5|5|5|5|8
711,9,False,9,1,9,9|9|9|9|8
712,0,False,0,4,6,6|6|8|5|0
713,5,True,7,2,5,7|7|5|5|5
714,3,False,3,2,3,3|3|8|3|8
715,0,False,0,1,0,0|0|0|9|0
716,0,False,0,2,0,0|0|5|8|0
717,7,False,7,2,7,7|7|5|7|6
718,2,True,1,5,1,1|1|1|5|5
719,4,True,9,5,9,9|9|3|8|0
720,4,False,4,3,8,4|4|8|8|8
721,8,False,8,1,8,8|8|8|8|5
722,1,True,9,5,9,9|9|8|9|9
723,2,True,1,5,1,1|1|5|8|1
724,8,False,8,2,8,8|8|0|0|8
725,3,False,3,2,3,3|3|9|5|3
726,4,False,4,2,4,4|4|4|8|8
727,7,False,7,3,-1,7|7|5|3|3
728,7,False,7,3,-1,7|7|5|3|5
729,7,False,7,2,7,7|7|1|5|7
730,2,True,1,5,1,1|1|8|1|8
731,4,False,4,3,8,4|4|8|8|8
732,0,False,0,1,0,0|0|9|0|0
733,4,False,4,0,4,4|4|4|4|4
734,5,False,5,1,5,5|5|5|5|3
735,8,False,8,0,8,8|8|8|8|8
736,8,False,8,2,8,8|8|8|5|5
737,6,False,6,1,6,6|6|6|6|8
738,5,False,5,0,5,5|5|5|5|5
739,7,False,7,2,7,7|7|5|8|7
740,1,False,1,3,5,1|1|5|5|5
741,0,False,0,2,0,0|0|8|8|0
742,2,False,2,3,8,2|2|8|8|8
743,4,False,4,2,4,4|4|4|8|8
744,6,True,9,5,-1,9|9|0|8|8
745,0,False,0,1,0,0|0|0|0|8
746,9,False,9,2,9,9|9|9|3|0
747,8,False,8,0,8,8|8|8|8|8
748,6,False,6,4,0,0|0|6|8|9
749,2,False,2,3,8,2|2|8|8|8
750,8,False,8,0,8,8|8|8|8|8
751,2,True,1,5,1,1|1|1|8|5
752,4,False,4,1,4,4|4|4|4|8
753,2,True,1,5,1,1|1|1|1|5
754,1,False,1,3,-1,1|1|5|8|8
755,0,True,2,5,6,2|2|6|6|6
756,3,False,3,3,-1,3|3|8|6|8
757,3,False,3,2,3,3|3|3|0|5
758,8,False,8,0,8,8|8|8|8|8
759,9,False,9,2,9,9|9|8|9|8
760,5,False,5,1,5,5|5|3|5|5
761,2,True,1,5,1,1|1|5|1|8
762,6,False,6,4,0,0|6|9|8|0
763,4,False,4,1,4,4|4|4|8|4
764,5,False,5,0,5,5|5|5|5|5
765,9,False,9,2,9,9|9|9|8|8
766,6,False,6,3,-1,6|6|0|8|8
767,2,False,2,2,2,2|2|2|8|8
768,8,False,8,0,8,8|8|8|8|8
769,8,False,8,0,8,8|8|8|8|8
770,1,True,7,4,7,7|7|7|1|5
771,0,False,0,1,0,0|0|0|0|6
772,1,False,1,2,1,1|1|7|1|5
773,6,False,6,2,6,6|6|8|2|6
774,5,False,5,0,5,5|5|5|5|5
775,5,False,5,0,5,5|5|5|5|5
776,2,True,6,5,6,6|6|8|6|8
777,5,False,5,0,5,5|5|5|5|5
778,4,False,4,3,8,4|4|8|8|8
779,6,False,6,2,6,6|6|4|8|6
780,0,False,0,1,0,0|0|0|9|0
781,6,False,6,5,-1,2|2|0|8|0
782,2,True,1,5,1,1|1|1|8|3
783,2,True,1,5,1,1|1|5|3|7
784,5,False,5,1,5,5|5|5|1|5
785,7,False,7,3,-1,7|7|5|5|8
786,4,True,6,4,-1,4|6|8|8|6
787,5,False,5,0,5,5|5|5|5|5
788,4,False,4,5,-1,1|6|2|8|3
789,0,False,0,2,0,0|0|0|8|8
790,4,True,6,3,4,4|4|8|0|6
791,0,False,0,2,0,0|0|7|0|5
792,7,False,7,3,-1,7|7|3|5|5
793,2,False,2,2,2,2|2|8|8|2
794,8,False,8,0,8,8|8|8|8|8
795,1,True,9,5,9,9|9|5|8|0
796,1,False,1,2,1,1|1|1|7|5
797,6,False,6,3,-1,6|6|0|0|8
798,7,False,7,2,7,7|7|7|5|8
799,1,False,1,2,1,1|1|1|7|7
800,9,False,9,3,-1,9|9|0|8|0
801,8,False,8,2,8,8|8|8|0|5
802,3,False,3,3,-1,3|3|5|8|8
803,5,False,5,0,5,5|5|5|5|5
804,7,False,7,2,7,7|7|7|6|1
805,1,False,1,3,-1,1|1|5|8|8
806,1,False,1,3,1,1|1|8|5|3
807,9,False,9,3,-1,9|9|7|7|8
808,0,False,0,4,8,3|0|5|8|8
809,6,False,6,4,4,4|2|4|8|6
810,8,True,4,2,8,4|2|8|8|8
811,8,False,8,2,8,8|8|0|8|6
812,0,False,0,1,0,0|0|0|8|0
813,4,True,9,5,9,9|9|5|0|9
814,5,False,5,0,5,5|5|5|5|5
815,0,False,0,2,0,0|0|0|8|9
816,0,False,0,3,-1,0|0|8|8|9
817,1,False,1,3,-1,1|1|5|5|8
818,2,True,8,5,8,8|8|8|7|8
819,7,False,7,2,7,7|7|3|7|0
820,6,False,6,5,-1,0|0|5|8|8
821,7,False,7,2,7,7|7|3|7|8
822,9,False,9,1,9,9|9|9|9|0
823,4,True,0,5,0,0|0|0|9|9
824,3,False,3,1,3,3|3|8|3|3
825,0,False,0,0,0,0|0|0|0|0
826,1,False,1,2,1,1|1|1|5|8
827,3,False,3,2,3,3|3|3|5|8
828,8,False,8,0,8,8|8|8|8|8
829,0,False,0,0,0,0|0|0|0|0
830,0,False,0,1,0,0|0|8|0|0
831,1,False,1,3,-1,1|1|5|8|8
832,7,False,7,3,7,7|7|5|3|8
833,4,False,4,3,8,4|4|8|8|8
834,7,False,7,2,7,7|7|7|5|5
835,3,False,3,1,3,3|3|3|3|4
836,7,False,7,3,-1,7|7|3|5|5
837,0,False,0,4,8,6|0|8|8|8
838,2,True,6,5,6,4|6|6|8|6
839,0,False,0,2,0,0|0|0|8|8
840,2,False,2,3,-1,2|2|8|8|1
841,3,False,3,3,5,3|3|5|5|5
842,4,False,4,3,-1,4|4|8|6|8
843,5,False,5,0,5,5|5|5|5|5
844,9,False,9,1,9,9|9|5|9|9
845,5,False,5,1,5,5|5|1|5|5
846,2,False,2,1,2,2|2|2|8|2
847,8,False,8,2,8,8|8|6|6|8
848,7,False,7,2,7,7|7|5|7|3
849,0,False,0,3,0,0|0|8|7|3
850,1,False,1,3,5,1|1|5|5|5
851,4,False,4,3,8,4|4|8|8|8
852,1,False,1,3,8,1|1|8|8|8
853,8,False,8,1,8,8|8|4|8|8
854,3,False,3,2,3,3|3|8|5|3
855,2,False,2,1,2,2|2|6|2|2
856,0,True,7,5,-1,7|7|5|5|3
857,5,False,5,0,5,5|5|5|5|5
858,0,False,0,2,0,0|0|0|6|9
859,1,True,9,5,9,9|9|9|9|9
860,6,False,6,4,-1,4|4|6|8|8
861,6,False,6,3,6,6|6|0|2|8
862,9,False,9,2,9,9|9|9|8|8
863,3,False,3,4,4,4|4|8|4|3
864,1,False,1,2,1,1|1|5|1|8
865,1,False,1,2,1,1|1|1|8|8
866,9,False,9,2,9,9|9|9|0|0
867,6,True,9,5,9,9|9|7|0|9
868,1,True,3,5,3,3|3|3|3|3
869,6,True,9,5,-1,9|9|8|8|5
870,7,False,7,1,7,7|7|1|7|7
871,3,False,3,2,3,3|3|8|8|3
872,1,False,1,2,1,1|1|5|8|1
873,9,False,9,2,9,9|9|9|5|0
874,1,False,1,2,1,1|1|7|5|1
875,6,False,6,4,3,3|3|8|3|6
876,3,False,3,1,3,3|3|3|3|8
877,0,False,0,2,0,0|0|8|0|8
878,4,False,4,1,4,4|4|4|4|6
879,8,False,8,1,8,8|8|8|8|9
880,0,False,0,1,0,0|0|0|0|8
881,6,False,6,2,6,6|6|8|6|8
882,6,False,6,3,-1,6|6|4|8|8
883,2,False,2,2,2,2|2|8|8|2
884,9,False,9,2,9,9|9|9|5|0
885,1,False,1,2,1,1|1|8|1|3
886,9,False,9,2,9,9|9|9|8|8
887,8,False,8,1,8,8|8|8|8|2
888,1,True,3,5,8,3|3|8|8|8
889,8,True,4,2,8,4|4|8|8|8
890,7,False,7,2,7,7|7|5|7|3
891,2,False,2,2,2,2|2|2|8|4
892,0,False,0,3,-1,0|0|8|8|5
893,0,False,0,2,0,0|0|8|9|0
894,8,False,8,0,8,8|8|8|8|8
895,4,True,6,5,6,6|6|8|6|8
896,9,False,9,2,9,9|9|9|8|0
897,2,True,1,5,1,1|1|1|7|8
898,2,False,2,5,6,6|6|6|6|8
899,5,False,5,0,5,5|5|5|5|5
900,2,False,2,3,8,2|2|8|8|8
901,8,False,8,0,8,8|8|8|8|8
902,5,False,5,1,5,5|5|5|5|8
903,6,False,6,3,6,6|6|4|8|3
904,7,False,7,3,7,7|7|1|0|3
905,5,True,0,5,0,0|0|0|0|6
906,4,True,6,5,0,0|0|0|6|8
907,8,False,8,3,-1,8|8|5|1|5
908,7,False,7,3,-1,7|7|8|3|8
909,1,False,1,3,-1,1|1|5|5|3
910,0,False,0,2,0,0|0|8|0|9
911,1,True,3,5,-1,3|3|8|8|5
912,4,False,4,3,4,4|4|0|6|8
913,7,False,7,3,7,7|7|9|5|8
914,5,False,5,2,5,5|5|3|3|5
915,2,False,2,3,8,2|2|8|8|8
916,5,False,5,0,5,5|5|5|5|5
917,2,True,1,5,5,1|1|5|5|5
918,1,False,1,2,1,1|1|8|5|1
919,5,False,5,1,5,5|5|5|3|5
920,7,False,7,2,7,7|7|5|3|7
921,2,True,5,5,5,5|5|5|5|3
922,2,True,1,5,1,1|1|8|8|1
923,4,False,4,5,-1,2|2|8|6|8
924,9,False,9,1,9,9|9|9|0|9
925,4,True,6,3,-1,4|4|8|8|6
926,7,False,7,2,7,7|7|0|7|3
927,5,False,5,1,5,5|5|5|5|0
928,7,False,7,3,5,7|7|5|5|5
929,3,False,3,2,3,3|3|3|1|8
930,2,True,8,5,8,8|8|4|8|8
931,2,False,2,5,3,3|3|3|0|8
932,9,False,9,2,9,9|9|9|0|0
933,4,False,4,3,-1,4|4|6|8|8
934,2,False,2,2,2,2|2|8|6|2
935,5,False,5,1,5,5|5|5|5|0
936,5,False,5,1,5,5|5|1|5|5
937,1,True,7,4,7,7|7|1|0|7
938,8,True,4,2,8,4|4|8|8|8
939,3,True,2,5,8,2|2|8|8|8
940,6,False,6,5,8,4|4|8|8|8
941,9,False,9,2,9,9|9|9|6|0
942,0,False,0,1,0,0|0|0|5|0
943,5,False,5,0,5,5|5|5|5|5
944,3,False,3,1,3,3|3|3|3|8
945,6,False,6,2,6,6|6|4|6|8
946,9,False,9,1,9,9|9|9|9|8
947,5,False,5,1,5,5|5|5|8|5
948,3,False,3,1,3,3|3|3|8|3
949,6,False,6,5,-1,2|4|4|8|8
950,0,False,0,3,-1,0|0|9|8|8
951,3,False,3,3,-1,3|3|8|8|2
952,5,False,5,0,5,5|5|5|5|5
953,7,False,7,3,7,7|7|1|8|3
954,2,True,1,5,1,1|1|1|8|1
955,6,True,2,3,-1,6|6|4|8|8
956,5,False,5,0,5,5|5|5|5|5
957,7,False,7,2,7,7|7|7|3|5
958,0,True,8,5,8,8|8|8|8|8
959,1,False,1,3,5,1|1|5|5|5
960,6,False,6,1,6,6|6|6|8|6
961,1,True,3,5,-1,3|3|8|5|5
962,9,False,9,1,9,9|9|9|0|9
963,7,False,7,1,7,7|7|7|7|3
964,7,False,7,3,7,7|7|1|5|3
965,5,True,0,5,0,0|0|9|8|0
966,4,False,4,1,4,4|4|4|8|4
967,0,False,0,0,0,0|0|0|0|0
968,8,False,8,2,8,8|8|6|8|0
969,7,False,7,2,7,7|7|5|3|7
970,6,False,6,2,6,6|6|6|8|8
971,9,False,9,3,-1,9|9|0|0|5
972,0,False,0,0,0,0|0|0|0|0
973,2,False,2,2,2,2|2|2|8|6
974,5,True,7,4,7,7|7|3|8|5
975,6,False,6,2,6,6|6|6|8|2
976,0,False,0,2,0,0|0|8|5|0
977,4,False,4,3,8,4|4|8|8|8
978,5,True,7,5,-1,7|7|8|3|3
979,4,False,4,3,-1,4|4|8|2|8
980,1,False,1,2,1,1|1|7|1|3
981,2,False,2,5,8,4|4|8|8|8
982,6,False,6,4,0,4|6|0|0|9
983,5,True,7,5,7,7|7|7|3|7
984,8,False,8,2,8,8|8|8|2|0
985,2,False,2,3,8,2|2|8|8|8
986,5,False,5,0,5,5|5|5|5|5
987,4,True,6,3,-1,4|4|0|8|0
988,0,False,0,2,0,0|0|8|9|0
989,2,False,2,1,2,2|2|2|2|8
990,9,False,9,2,9,9|9|9|0|0
991,8,False,8,0,8,8|8|8|8|8
992,5,False,5,2,5,5|5|5|0|3
993,4,False,4,2,4,4|4|4|8|8
994,5,False,5,1,5,5|5|5|1|5
995,7,False,7,3,7,7|7|1|0|3
996,3,False,3,3,8,3|3|8|8|8
997,3,False,3,3,-1,3|3|8|5|8
998,9,False,9,1,9,9|9|9|8|9
999,7,True,8,5,8,8|8|5|8|5
1000,1,False,1,3,-1,1|1|5|5|8
1001,2,False,2,3,8,2|2|8|8|8
1002,2,False,2,2,2,2|2|2|8|8
1003,6,False,6,2,6,6|6|6|8|8
1004,1,False,1,2,1,1|1|1|5|5
1005,0,False,0,2,0,0|0|0|3|6
1006,5,False,5,1,5,5|5|5|3|5
1007,2,True,5,5,5,5|5|5|5|1
1008,9,False,9,3,9,9|9|5|8|0
1009,1,True,6,5,4,4|4|4|8|8
1010,8,False,8,2,8,8|8|8|0|9
1011,3,False,3,2,3,3|3|3|5|5
1012,5,False,5,0,5,5|5|5|5|5
1013,0,False,0,1,0,0|0|0|0|8
1014,4,True,6,3,8,4|4|8|8|8
1015,2,True,8,5,8,8|8|8|8|4
1016,1,False,1,2,1,1|1|1|8|8
1017,1,False,1,1,1,1|1|5|1|1
1018,9,False,9,1,9,9|9|9|3|9
1019,1,False,1,3,-1,1|1|8|8|5
1020,1,False,1,3,1,1|1|5|0|8
1021,8,True,4,3,4,4|4|8|8|4
1022,2,False,2,5,-1,4|4|0|0|6
1023,7,False,7,2,7,7|7|1|7|3
1024,1,False,1,3,-1,1|1|8|5|5
1025,2,True,5,5,5,5|5|5|5|5
1026,1,True,3,5,3,3|3|8|3|8
1027,4,False,4,3,8,4|4|8|8|8
1028,9,False,9,1,9,9|9|0|9|9
1029,7,False,7,3,7,7|7|1|5|3
1030,8,False,8,2,8,8|8|8|3|5
1031,0,False,0,3,0,4|6|0|8|0
1032,4,False,4,2,4,4|4|4|8|8
1033,8,False,8,2,8,8|8|8|1|1
1034,9,False,9,1,9,9|9|9|9|0
1035,1,False,1,3,-1,1|1|5|5|8
1036,9,False,9,2,9,9|9|9|0|0
1037,1,True,3,5,3,3|3|8|7|5
1038,3,False,3,3,5,3|3|5|5|5
1039,3,False,3,3,-1,3|3|8|1|8
1040,9,False,9,2,9,9|9|8|9|3
1041,0,False,0,2,0,0|0|9|9|0
1042,9,False,9,1,9,9|9|8|9|9
1043,1,False,1,2,1,1|1|7|8|1
1044,3,True,2,5,2,2|2|2|2|2
1045,5,False,5,0,5,5|5|5|5|5
1046,4,False,4,2,4,4|4|8|8|4
1047,2,False,2,3,8,2|2|8|8|8
1048,8,False,8,1,8,8|8|4|8|8
1049,7,True,3,5,-1,3|3|5|5|8
1050,8,False,8,3,6,8|8|6|6|6
1051,1,True,9,5,9,9|9|5|9|0
1052,1,False,1,2,1,1|1|5|5|1
1053,3,False,3,2,3,3|3|8|5|3
1054,2,False,2,3,-1,2|2|0|8|8
1055,7,False,7,2,7,7|7|7|5|5
1056,0,False,0,2,0,0|0|0|5|9
1057,4,False,4,3,-1,4|4|8|8|3
1058,5,False,5,1,5,5|5|1|5|5
1059,8,False,8,0,8,8|8|8|8|8
1060,9,False,9,1,9,9|9|9|8|9
1061,2,False,2,2,2,2|2|2|8|6
1062,1,True,9,5,9,9|9|9|0|9
1063,3,False,3,1,3,3|3|3|5|3
1064,3,False,3,3,3,3|3|4|0|8
1065,2,True,8,5,8,8|8|8|8|5
1066,2,True,1,5,1,1|1|7|1|1
1067,7,False,7,2,7,7|7|7|3|8
1068,2,False,2,5,6,6|6|6|8|8
1069,7,False,7,2,7,7|7|7|8|5
1070,6,True,2,5,8,2|2|8|8|8
1071,1,True,0,5,0,0|0|8|0|8
1072,7,True,2,5,8,2|2|8|8|8
1073,5,True,0,5,-1,0|0|9|8|8
1074,6,False,6,5,0,0|0|5|8|9
1075,7,False,7,2,7,7|7|7|5|5
1076,6,True,5,5,5,5|5|5|5|5
1077,3,False,3,3,3,3|3|4|8|1
1078,5,True,6,5,0,0|0|9|0|0
1079,9,False,9,2,9,9|9|9|8|5
1080,1,False,1,2,1,1|1|1|5|3
1081,2,False,2,2,2,2|2|0|2|8
1082,5,False,5,1,5,5|5|5|3|5
1083,8,False,8,2,8,8|8|4|8|4
1084,4,True,0,5,-1,0|0|8|8|9
1085,1,True,5,5,7,7|7|3|7|7
1086,9,False,9,2,9,9|9|8|9|6
1087,6,False,6,5,8,2|2|8|8|8
1088,9,False,9,1,9,9|9|0|9|9
1089,9,False,9,3,-1,9|9|0|0|3
1090,8,True,4,3,-1,4|4|0|8|8
1091,6,False,6,5,-1,4|4|8|8|0
1092,6,False,6,2,6,6|6|8|8|6
1093,3,False,3,5,6,6|6|6|6|0
1094,9,False,9,2,9,9|9|9|3|0
1095,8,False,8,0,8,8|8|8|8|8
1096,6,False,6,5,2,2|2|2|8|8
1097,1,False,1,2,1,1|1|1|8|8
1098,0,False,0,1,0,0|0|0|8|0
1099,4,False,4,2,4,4|4|8|8|4
1100,2,False,2,3,8,2|2|8|8|8
1101,6,False,6,4,0,0|0|6|0|3
1102,1,False,1,3,-1,1|1|5|5|3
1103,0,False,0,1,0,0|0|0|0|8
1104,4,True,0,5,0,0|0|8|5|6
1105,3,True,7,4,7,7|7|7|3|7
1106,1,True,7,5,9,9|9|6|0|7
1107,2,False,2,2,2,2|2|2|6|8
1108,3,False,3,2,3,3|3|3|8|6
1109,2,False,2,3,2,2|2|8|4|6
1110,2,True,0,5,-1,0|0|8|8|6
1111,5,False,5,2,5,5|5|3|3|5
1112,6,False,6,3,6,6|6|3|0|8
1113,4,False,4,1,4,4|4|4|6|4
1114,6,True,9,4,9,9|9|9|6|7
1115,3,False,3,2,3,3|3|8|5|3
1116,6,False,6,0,6,6|6|6|6|6
1117,8,False,8,0,8,8|8|8|8|8
1118,8,False,8,1,8,8|8|8|8|3
1119,6,False,6,5,0,0|0|0|0|3
1120,8,True,3,3,3,3|3|8|8|3
1121,8,False,8,2,8,8|8|6|8|6
1122,4,True,2,5,2,2|2|8|2|8
1123,7,False,7,2,7,7|7|7|8|0
1124,2,False,2,3,8,2|2|8|8|8
1125,8,True,4,4,4,4|4|0|4|8
1126,7,False,7,4,8,9|7|8|8|0
1127,9,False,9,1,9,9|9|9|9|3
1128,2,False,2,3,8,2|2|8|8|8
1129,3,False,3,3,-1,3|3|5|5|8
1130,3,False,3,3,-1,3|3|8|8|5
1131,9,False,9,1,9,9|9|9|9|0
1132,1,False,1,2,1,1|1|1|3|3
1133,6,False,6,1,6,6|6|8|6|6
1134,3,False,3,2,3,3|3|5|8|3
1135,8,False,8,0,8,8|8|8|8|8
1136,7,False,7,2,7,7|7|0|7|8
1137,2,False,2,3,8,2|2|8|8|8
1138,7,False,7,2,7,7|7|3|7|5
1139,1,False,1,2,1,1|1|8|1|3
1140,4,False,4,1,4,4|4|4|4|8
1141,1,False,1,3,-1,1|1|8|5|5
1142,6,False,6,1,6,6|6|6|6|0
1143,2,False,2,3,-1,2|2|8|6|8
1144,6,False,6,5,0,4|4|0|0|0
1145,8,False,8,2,8,8|8|6|8|6
1146,1,False,1,3,8,1|1|8|8|8
1147,6,False,6,2,6,6|6|0|6|9
1148,5,False,5,2,5,5|5|5|6|8
1149,9,False,9,2,9,9|9|9|0|3
1150,3,False,3,5,8,4|4|8|8|8
1151,7,False,7,1,7,7|7|7|7|8
1152,4,False,4,3,-1,4|4|8|6|8
1153,5,False,5,0,5,5|5|5|5|5
1154,5,False,5,0,5,5|5|5|5|5
1155,0,False,0,2,0,0|0|0|3|3
1156,6,False,6,5,4,4|4|8|4|4
1157,3,False,3,2,3,3|3|3|8|1
1158,4,True,0,5,0,0|0|2|9|0
1159,2,True,8,5,8,8|8|8|8|8
1160,8,True,4,4,4,4|4|4|4|8
1161,1,False,1,3,1,1|1|5|3|8
1162,9,False,9,3,-1,9|9|5|0|0
1163,9,False,9,1,9,9|9|9|0|9
1164,1,True,7,5,-1,7|7|3|5|5
1165,4,True,6,5,6,6|6|8|6|6
1166,8,False,8,1,8,8|8|8|6|8
1167,2,True,1,5,1,1|1|1|5|5
1168,7,False,7,2,7,7|7|3|7|5
1169,0,False,0,3,-1,0|0|9|8|9
1170,0,False,0,3,-1,0|0|5|5|1
1171,1,False,1,1,1,1|1|1|1|8
1172,6,False,6,2,6,6|6|8|8|6
1173,9,False,9,2,9,9|9|9|0|6
1174,2,False,2,2,2,2|2|2|8|8
1175,8,True,4,4,4,4|4|4|6|8
1176,2,False,2,2,2,2|2|8|2|8
1177,4,False,4,3,8,4|4|8|8|8
1178,2,False,2,1,2,2|2|2|8|2
1179,7,False,7,2,7,7|7|7|1|5
1180,5,False,5,0,5,5|5|5|5|5
1181,3,False,3,2,3,3|3|3|5|5
1182,6,False,6,4,0,4|3|0|6|0
1183,8,False,8,1,8,8|8|8|8|5
1184,4,False,4,2,4,4|4|4|0|8
1185,9,False,9,0,9,9|9|9|9|9
1186,7,False,7,3,-1,7|7|8|8|3
1187,5,False,5,0,5,5|5|5|5|5
1188,2,False,2,3,-1,2|2|8|8|6
1189,8,False,8,0,8,8|8|8|8|8
1190,3,False,3,2,3,3|3|5|8|3
1191,5,False,5,0,5,5|5|5|5|5
1192,2,True,1,5,1,1|1|1|5|5
1193,4,False,4,4,-1,4|3|5|5|3
1194,3,False,3,2,3,3|3|7|3|8
1195,7,False,7,2,7,7|7|3|7|3
1196,7,False,7,2,7,7|7|7|3|1
1197,2,False,2,1,2,2|2|2|2|6
1198,1,False,1,2,1,1|1|1|5|5
1199,1,False,1,2,1,1|1|1|5|3
1200,6,False,6,5,0,0|0|0|0|0
1201,8,False,8,0,8,8|8|8|8|8
1202,0,False,0,3,-1,0|0|6|8|8
1203,1,False,1,3,1,1|1|5|8|3
1204,7,False,7,1,7,7|7|7|7|4
1205,1,True,9,5,9,9|9|9|8|8
1206,6,True,2,5,8,4|4|8|8|8
1207,4,False,4,2,4,4|4|4|8|8
1208,5,False,5,1,5,5|5|5|3|5
1209,7,False,7,2,7,7|7|7|8|8
1210,2,False,2,2,2,2|2|2|1|1
1211,1,False,1,1,1,1|1|1|5|1
1212,1,True,7,5,7,7|7|7|7|3
1213,7,False,7,3,7,7|7|1|5|3
1214,2,False,2,3,8,2|2|8|8|8
1215,2,False,2,2,2,2|2|8|8|2
1216,6,False,6,2,6,6|0|6|6|5
1217,5,False,5,1,5,5|5|5|3|5
1218,0,False,0,2,0,0|0|0|5|9
1219,8,False,8,0,8,8|8|8|8|8
1220,7,False,7,3,7,7|7|5|8|3
1221,8,False,8,0,8,8|8|8|8|8
1222,7,True,5,5,5,5|5|5|5|5
1223,5,False,5,0,5,5|5|5|5|5
1224,7,False,7,3,-1,7|7|3|8|3
1225,1,False,1,2,1,1|1|8|1|8
1226,3,False,3,4,-1,1|1|3|2|2
1227,5,False,5,0,5,5|5|5|5|5
1228,4,True,0,5,8,6|6|8|8|8
1229,2,False,2,3,2,2|2|0|6|3
1230,2,False,2,3,-1,2|2|8|8|3
1231,8,False,8,1,8,8|8|8|8|4
1232,9,False,9,3,-1,9|9|8|3|8
1233,6,False,6,3,8,6|6|8|8|8
1234,0,True,8,5,8,8|8|8|8|8
1235,3,True,5,4,5,5|5|0|5|3
1236,4,True,6,5,6,6|6|6|6|6
1237,9,False,9,0,9,9|9|9|9|9
1238,5,False,5,0,5,5|5|5|5|5
1239,7,False,7,3,5,7|7|5|5|5
1240,7,False,7,3,-1,7|7|1|5|5
1241,6,True,9,5,9,9|9|0|8|9
1242,4,False,4,3,8,4|4|8|8|8
1243,1,False,1,2,1,1|1|5|1|8
1244,4,True,2,5,-1,2|2|0|8|8
1245,2,False,2,3,8,2|2|8|8|8
1246,4,False,4,5,2,2|2|2|6|6
1247,5,True,7,5,-1,7|7|9|9|0
